Stanum,Lat,Lon,Rain
50136,5258,12231,2.5413338080053753
50246,5221,12443,5.36183409212916
50247,5202,12334,5.7213270864110415
50349,5140,12424,4.413904512758097
50353,5144,12638,5.832080485817962
50425,5015,12011,1.8503569720213278
50434,5029,12141,2.1887620837236548
50442,5024,12407,4.80084409819325
50468,5015,12728,5.073638711406053
50514,4935,11719,3.1649825506841367
50527,4915,11942,2.7279645246835034
50548,4912,12343,4.024053766843141
50557,4909,12514,4.8793650840036165
50564,4925,12720,5.162125646031503
50603,4841,11649,3.403288517123068
50618,4813,11816,5.650261468645826
50639,4800,12244,4.468792227993443
50656,4816,12630,7.204498645707953
50658,4805,12547,4.768801910549633
50727,4710,11956,5.019825834603956
50739,4718,12315,3.71562049757911
50742,4748,12429,6.885089975377757
50745,4723,12355,8.201195131706815
50756,4727,12652,4.548283349962804
50758,4709,12554,3.2372052273998
50774,4742,12850,6.582442843072365
50788,4714,13160,2.8195834080618543
50834,4636,12113,5.487921206841712
50844,4624,12327,4.061327755164873
50853,4637,12658,5.0102958258553825
50854,4623,12519,7.052745763085898
50862,4659,12759,6.631587828288377
50873,4647,13018,3.5390814995234656
50877,4618,12935,2.5730390353887023
50888,4623,13210,2.470928397875815
50915,4531,11658,2.8969915119172707
50936,4538,12250,4.608111321567783
50945,4530,12414,3.422683435018526
50948,4500,12401,4.866538622714905
50949,4505,12452,5.535448927524433
50950,4542,12515,3.898553704796516
50953,4556,12634,5.1896855141713605
50963,4558,12844,4.792449999407683
50968,4513,12758,3.782072834270928
50973,4545,13036,1.9788298917765972
50978,4518,13055,3.9616705410605326
50983,4546,13253,3.002354150929436
51053,4803,8624,1.9000036710658736
51060,4742,8652,1.0710122328714993
51068,4707,8729,1.2568011349704558
51076,4744,8805,1.2960956885042667
51087,4701,8930,2.5443467153904726
51133,4644,8300,0.9243261769469373
51156,4649,8545,2.493353078851557
51232,4511,8233,0.9030386622195236
51238,4454,8204,1.6542276112120595
51241,4556,8336,5.476975458772128
51243,4537,8451,0.6031523168053422
51334,4434,8249,1.4292795333595636
51367,4410,8651,1.3472665308551628
51469,4327,8711,1.6076326997863073
51470,4353,8807,2.2762753727299208
51477,4321,8819,1.2550887314568946
51526,4214,8813,1.4335756942928686
51542,4302,8409,3.2468737004193855
51567,4203,8636,1.6330850223004414
51573,4257,8914,0.520628233751908
51628,4107,8023,1.3078619357313779
51639,4115,8246,1.6863080174197331
51656,4144,8549,0.6572742404507294
51704,3944,7613,0.761181308596795
51705,3943,7515,0.9890220537473708
51709,3929,7545,0.7813814187746753
51720,4030,7903,1.4083316784469941
51730,4033,8116,0.3083072530453688
51747,3900,8340,0.863698866031789
51765,4038,8742,3.2500403009237413
51810,3855,7738,0.09426011833561178
51811,3826,7716,0.4750613715432733
51818,3737,7817,0.48566965453461486
51828,3708,7956,0.10010952843729533
51839,3704,8234,0.972165162486599
51855,3809,8533,1.4258552822656064e-33
51931,3651,8139,0.48099132434324876
52101,4336,9303,4.647669343528473
52112,4345,9459,2.139914244885132
52118,4316,9442,2.291956999196069
52203,4249,9331,1.0521957649400213
52313,4132,9440,0.14170717879567457
52323,4148,9702,0.694879717405093
52533,3946,9829,0.41858993975553077
52546,3922,9950,2.1933560578917706
52602,3845,9320,0.09426011833561178
52652,3905,10017,1.4626605617987842
52674,3813,10156,4.061688155841771
52679,3753,10252,2.4455317071470444
52681,3838,10305,1.5072763179854607
52707,3648,9341,0.5714505236291751
52787,3712,10252,2.4171806315585354
52797,3711,10403,1.488554437222786
52818,3625,9454,1.3736505941391042
52825,3626,9626,2.23066375670543
52836,3618,9806,1.8724071301621579
52856,3616,10037,2.0931624712958556
52866,3640,10144,3.7649562794031297
52868,3601,10122,1.1974538055480042
52876,3620,10250,1.4060884446840916
52884,3621,10357,2.249535728046897
52895,3634,10441,1.3360197771221447
52908,3513,9305,2.7193947290799416
52943,3535,9960,3.0766080413771957
52955,3535,10044,2.409152996720233
52974,3533,10202,3.4064147483331433
52983,3552,10409,2.758734017679092
52984,3535,10311,1.951425866229123
52986,3522,10352,2.7565310827891616
52996,3523,10500,1.3139253933971333
53068,4338,11156,1.3110442578422932
53083,4437,11409,2.1446205702372634
53149,4232,11008,1.933357966339384
53192,4401,11500,1.261655277088918
53231,4124,10624,0.22845014858056037
53336,4134,10831,3.208709954583192
53352,4142,11026,2.446651418783886
53362,4133,11139,2.2619944420485534
53391,4154,11400,2.060142047859363
53399,4109,11442,2.8552839990119296
53446,4032,10953,2.5496969285912683
53463,4051,11134,3.9801821919344755
53478,4000,11228,3.491279432773778
53480,4102,11304,2.1261180207745483
53487,4005,11325,1.6146050804063519
53490,4026,11404,1.8805122371275662
53513,4044,10722,0.32707292694001205
53519,3912,10646,0.309356806245604
53529,3905,10758,0.721094094970035
53543,3949,11001,1.2864005106822987
53564,3922,11113,2.633381019730113
53578,3922,11226,3.5328833248158267
53588,3856,11331,7.368272923238404
53593,3950,11434,2.095400597561835
53594,3927,11413,3.879165187566171
53612,3759,10611,1.7066567986334649
53614,3828,10612,0.8724704127794809
53615,3848,10642,0.7120464668279608
53646,3816,10947,2.3396577648747594
53651,3849,11028,3.2821262704114327
53663,3856,11149,5.0308227510439965
53664,3828,11108,5.799075782105148
53673,3844,11243,2.5898588897045705
53687,3747,11338,4.646659376194054
53704,3732,10511,2.628458736678253
53705,3729,10541,1.7391377740817247
53723,3748,10715,1.2420645702854534
53725,3735,10735,1.1484684635242721
53735,3737,10848,1.83644252117897
53738,3655,10810,2.4720343515620424
53740,3756,10914,2.6771615702719935
