Stanum,Lat,Lon,Rain
50136,5258,12231,1.6703018084248253
50246,5221,12443,101.86396675783689
50247,5202,12334,60.57482094272654
50349,5140,12424,86.43583906084608
50353,5144,12638,57.858561952903884
50425,5015,12011,-5.921528926901173
50434,5029,12141,52.21056758373651
50442,5024,12407,27.85244340660788
50468,5015,12728,-31.90517438311375
50514,4935,11719,-55.40433450186774
50527,4915,11942,15.28497783363042
50548,4912,12343,44.483081344981336
50557,4909,12514,19.856183294932602
50564,4925,12720,9.272113982883647
50603,4841,11649,-60.71033113759038
50618,4813,11816,-47.827056807975715
50639,4800,12244,2.7129295447429707
50656,4816,12630,-6.846600045571777
50658,4805,12547,-23.468559968407277
50727,4710,11956,37.06131102942079
50739,4718,12315,27.007132984394172
50742,4748,12429,16.84719890158567
50745,4723,12355,38.76689865093071
50756,4727,12652,-50.3018892808349
50758,4709,12554,-59.73138241021455
50774,4742,12850,-19.702598142061138
50788,4714,13160,-18.589578025101915
50834,4636,12113,34.50816289048816
50844,4624,12327,-0.3139142849047763
50853,4637,12658,-25.887234461754243
50854,4623,12519,-54.0018840919128
50862,4659,12759,-2.402034277241351
50873,4647,13018,75.83604397046102
50877,4618,12935,-14.656185696119753
50888,4623,13210,-4.595779923788687
50915,4531,11658,5.1793755267134225
50936,4538,12250,-11.7442357492872
50945,4530,12414,-25.579932987759086
50948,4500,12401,-65.93578249989478
50949,4505,12452,-47.9132727494837
50950,4542,12515,-44.50088824419808
50953,4556,12634,-35.97254130376185
50963,4558,12844,-0.21340945823359192
50968,4513,12758,-26.86994320238803
50973,4545,13036,-16.554664566036088
50978,4518,13055,-37.803373360879014
50983,4546,13253,-41.86770127162068
51053,4803,8624,7.531479023217451
51060,4742,8652,-71.82467857829523
51068,4707,8729,18.882609169063684
51076,4744,8805,-83.29707797165135
51087,4701,8930,-64.87618423544717
51133,4644,8300,-34.97174177001991
51156,4649,8545,-6.861040773889703
51232,4511,8233,165.29459083399354
51238,4454,8204,-1.9880828142713125
51241,4556,8336,-10.665008487421513
51243,4537,8451,-1.0897321945276002
51334,4434,8249,-20.995145326835587
51367,4410,8651,-80.91231815007805
51469,4327,8711,51.88239827252714
51470,4353,8807,-52.467812433772785
51477,4321,8819,-55.450702383277175
51526,4214,8813,-69.16800619124798
51542,4302,8409,-15.09851593709125
51567,4203,8636,-57.92866007659134
51573,4257,8914,-47.78363197216439
51628,4107,8023,-63.092844951373614
51639,4115,8246,-86.03616132288704
51656,4144,8549,34.74514027410451
51704,3944,7613,-90.44347951781496
51705,3943,7515,-52.15443200930097
51709,3929,7545,-92.19304279381006
51720,4030,7903,256.8415676304437
51730,4033,8116,-100.0
51747,3900,8340,-100.0
51765,4038,8742,-100.0
51810,3855,7738,-85.4083323530966
51811,3826,7716,-98.86941875971964
51818,3737,7817,-100.0
51828,3708,7956,-100.0
51839,3704,8234,-100.0
51855,3809,8533,-100.0
51931,3651,8139,-100.0
52101,4336,9303,-22.736634629921685
52112,4345,9459,-100.0
52118,4316,9442,-31.42588238785154
52203,4249,9331,-44.813488666056706
52313,4132,9440,-36.460174109013835
52323,4148,9702,-6.719655784836275
52533,3946,9829,-92.25726506111127
52546,3922,9950,-7.1227789449864005
52602,3845,9320,-100.0
52652,3905,10017,55.61328651820659
52674,3813,10156,95.23962777475941
52679,3753,10252,-8.627402217247695
52681,3838,10305,63.097183628984745
52707,3648,9341,-60.378321480735174
52787,3712,10252,-13.302037221522422
52797,3711,10403,-8.805523159747842
52818,3625,9454,73.9055419240436
52825,3626,9626,52.875955408350464
52836,3618,9806,46.04920140101446
52856,3616,10037,16.964009532883523
52866,3640,10144,16.601334143802617
52868,3601,10122,41.96199632235697
52876,3620,10250,17.974798520532506
52884,3621,10357,37.42891974518109
52895,3634,10441,14.83185641122105
52908,3513,9305,10.87647584810075
52943,3535,9960,45.70625290290149
52955,3535,10044,51.40436584451542
52974,3533,10202,27.738191735216418
52983,3552,10409,70.33005141048909
52984,3535,10311,55.81039068140282
52986,3522,10352,10.384764524429254
52996,3523,10500,-27.473827708514616
53068,4338,11156,10.760804993882376
53083,4437,11409,-45.748950973761936
53149,4232,11008,-67.93336298688803
53192,4401,11500,-33.12726778949588
53231,4124,10624,-100.0
53336,4134,10831,-31.72037556590812
53352,4142,11026,-53.91880938231406
53362,4133,11139,16.87889278029702
53391,4154,11400,-37.64814078957988
53399,4109,11442,-60.0645267261661
53446,4032,10953,-47.86797154235614
53463,4051,11134,-51.26990996740561
53478,4000,11228,-67.15546538096629
53480,4102,11304,-60.46606567954428
53487,4005,11325,-58.841685782351185
53490,4026,11404,-52.65874295919134
53513,4044,10722,-52.97795179042007
53519,3912,10646,-22.170521801128093
53529,3905,10758,-43.418147656171094
53543,3949,11001,-21.248181030911763
53564,3922,11113,-33.386008019117554
53578,3922,11226,-39.43266819128668
53588,3856,11331,-13.148098626080323
53593,3950,11434,-33.1243207206054
53594,3927,11413,-49.515416813214976
53612,3759,10611,81.63162962201909
53614,3828,10612,90.86725448048398
53615,3848,10642,49.093113354804125
53646,3816,10947,55.50097995414154
53651,3849,11028,11.542035732959762
53663,3856,11149,8.64284439490454
53664,3828,11108,44.23676826207004
53673,3844,11243,8.601085800670676
53687,3747,11338,55.74800847612762
53704,3732,10511,34.18924878458505
53705,3729,10541,2.711446359073098
53723,3748,10715,80.968149589794
53725,3735,10735,80.95960157882523
53735,3737,10848,1.0878195331149227
53738,3655,10810,3.91450937697368
53740,3756,10914,42.0351803013304
53754,3730,11013,49.76261275862129
53764,3730,11107,42.58801637002637
53772,3737,11235,92.33923057731248
53775,3725,11236,43.365314044700575
53787,3704,11259,-21.258175457678714
53798,3711,11422,-28.70162479537178
53806,3634,10539,16.102630025769578
53810,3658,10554,11.194475484884306
53817,3602,10614,19.816541013668484
53821,3634,10718,13.327815868517757
53853,3642,11057,44.52430223923285
53854,3635,11004,40.25807607876821
53859,3605,11040,4.3019299983948125
53863,3704,11157,14.13030925449814
53868,3604,11130,-9.969878004492399
53877,3608,11215,-7.131701316626438
53882,3604,11302,-21.629530505888315
53884,3630,11302,-47.80121318898384
53898,3603,11408,52.33658408346448
53903,3558,10543,-12.46538982876172
53910,3540,10612,9.022570174806235
53915,3532,10640,17.406371807148698
53923,3544,10738,22.580871287740827
53929,3512,10748,-2.2586510839289833
53942,3547,10922,10.79783492887334
53948,3453,10938,5.646711129483057
53959,3507,11104,24.32113386306984
53963,3539,11122,-14.55599861977315
53968,3517,11140,-7.084772762988171
53975,3529,11225,-19.46447511864486
53986,3519,11355,13.677588815479497
54012,4434,11738,-33.291354885446786
54026,4434,12054,-73.49293835620601
54027,4357,11919,-66.42337874390373
54041,4448,12304,-85.51990946099396
