Stanum,Lat,Lon,Rain
50136,5258,12231,28.547196687406224
50246,5221,12443,-21.27572986640308
50247,5202,12334,40.36394582949646
50349,5140,12424,-15.573261929857217
50353,5144,12638,27.86778750822173
50425,5015,12011,43.817464944437454
50434,5029,12141,73.14609863124109
50442,5024,12407,47.001177692332575
50468,5015,12728,-2.720974181628318
50514,4935,11719,32.16739331409982
50527,4915,11942,73.35737771057089
50548,4912,12343,18.69971433962835
50557,4909,12514,71.90584403468566
50564,4925,12720,36.618637686721584
50603,4841,11649,-14.76477267148294
50618,4813,11816,110.918449082541
50639,4800,12244,73.30648448399648
50656,4816,12630,54.08554705803523
50658,4805,12547,65.44886295022768
50727,4710,11956,31.310846097811844
50739,4718,12315,116.80103349826827
50742,4748,12429,49.99492643957576
50745,4723,12355,66.73604022190484
50756,4727,12652,52.02400861352551
50758,4709,12554,-10.76103220600647
50774,4742,12850,6.601685673511411
50788,4714,13160,-59.908031520283046
50834,4636,12113,108.51156368561064
50844,4624,12327,144.0757707822351
50853,4637,12658,15.14458196422718
50854,4623,12519,-23.64251521058105
50862,4659,12759,20.569044026093422
50873,4647,13018,-24.259088503433336
50877,4618,12935,-50.11930053868945
50888,4623,13210,-51.4266553134424
50915,4531,11658,103.047243479535
50936,4538,12250,-18.353231903335544
50945,4530,12414,44.78066879073298
50948,4500,12401,26.729637620522183
50949,4505,12452,-1.0060173080257224
50950,4542,12515,26.756930001875055
50953,4556,12634,3.167106506829827
50963,4558,12844,-46.50737989307023
50968,4513,12758,-50.84619149146514
50973,4545,13036,-32.02861845646697
50978,4518,13055,-66.57140928867771
50983,4546,13253,-81.73894779757339
51053,4803,8624,-11.438352548173034
51060,4742,8652,-56.615240924083544
51068,4707,8729,-48.15160605995677
51076,4744,8805,-60.49727454716732
51087,4701,8930,-37.16064953664125
51133,4644,8300,-68.96067047843792
51156,4649,8545,-68.25944804740656
51232,4511,8233,-47.72523473817444
51238,4454,8204,-17.15640888297924
51241,4556,8336,-54.05461278163786
51243,4537,8451,-57.62816250727136
51334,4434,8249,-58.63368718207012
51367,4410,8651,82.82833489297508
51469,4327,8711,-55.28673834664938
